timestep,average_reward
100,-8.846988
200,-13.434002
300,-13.398198
400,-41.422813
500,-141.56485
600,-138.35025
700,-138.35025
800,-145.58414
900,-140.10985
1000,-140.10985
1100,-138.35025
1200,-139.14522
1300,-140.10985
1400,-140.10985
1500,-139.28658
1600,-138.80768
1700,-145.58414
1800,-145.83727
1900,-145.28505
2000,-140.9026
2100,-140.10973
2200,-145.58379
2300,-145.69272
2400,-139.1428
2500,-5.31173
2600,-6.737958
2700,-7.9832487
2800,-3.5677428
2900,-8.272199
3000,-7.136372
3100,-3.5650516
3200,-3.4060018
3300,-3.3472586
3400,-3.3280458
3500,-7.512085
3600,-5.944551
3700,-5.8838887
3800,-3.6108506
3900,-5.458195
4000,-3.2022505
4100,-3.6216645
4200,-6.582396
4300,-7.3064923
4400,-6.275679
4500,-6.904512
4600,-7.3519464
4700,-6.4733
4800,-6.74928
4900,-7.0348263
5000,-6.4714413
5100,-7.028081
5200,-7.1491685
5300,-3.7319224
5400,-6.890917
5500,-6.9333735
5600,-6.8088293
5700,-7.722724
5800,-3.3871264
5900,-3.5846884
6000,-3.9333823
6100,-7.498374
6200,-6.7440467
6300,-6.964884
6400,-8.097219
6500,-7.7810836
6600,-6.6209955
6700,-7.502464
6800,-7.2643538
6900,-3.645459
7000,-8.199992
7100,-6.2416406
7200,-7.346579
7300,-8.279435
7400,-3.8281586
7500,-3.7975547
7600,-3.2069213
7700,-3.210182
7800,-7.8883295
7900,-5.982561
8000,-7.18115
8100,-3.2210724
8200,-5.9633136
8300,-6.9897504
8400,-6.832858
8500,-2.7617087
8600,-3.375693
8700,-5.814371
8800,-2.6957738
8900,-5.9990993
9000,-7.4585805
9100,-3.203421
9200,-8.113119
9300,-2.786806
9400,-7.3878508
9500,-8.157468
9600,-2.673297
9700,-3.2191868
9800,-3.269451
9900,-2.9729044
10000,-7.8585315
10100,-2.7194388
10200,-2.607293
10300,-7.791306
10400,-2.6784518
10500,-2.5449007
10600,-5.7443676
10700,-7.78033
10800,-8.101663
10900,-7.929266
11000,-2.9654603
11100,-5.954275
11200,-5.62752
11300,-6.4301286
11400,-6.87571
11500,-7.1997156
11600,-5.6480007
11700,-6.8659434
11800,-7.6295643
11900,-2.8262732
12000,-8.030132
12100,-5.9178767
12200,-7.1868787
12300,-6.7012477
12400,-7.3948793
12500,-8.408481
12600,-2.9797657
12700,-8.377876
12800,-5.904168
12900,-2.4737048
13000,-6.703846
13100,-3.0322073
13200,-8.306803
13300,-2.558619
13400,-6.775899
13500,-7.7633142
13600,-7.912549
13700,-2.5145419
13800,-6.761204
13900,-6.92501
14000,-9.278378
14100,-7.070758
14200,-8.193716
14300,-8.095624
14400,-8.458414
14500,-7.6559606
14600,-9.381782
14700,-9.442988
14800,-7.811378
14900,-3.1041052
15000,-9.533368
15100,-7.8323097
15200,-7.9272923
15300,-2.5389993
15400,-8.940235
15500,-8.136866
15600,-3.18788
15700,-2.991663
15800,-2.5741487
15900,-8.779194
16000,-2.586529
16100,-2.9079697
16200,-6.673639
16300,-6.57432
16400,-2.782992
16500,-2.977163
16600,-8.837462
16700,-6.567223
16800,-6.385662
16900,-6.3606477
17000,-2.9591508
17100,-8.197198
17200,-9.239302
17300,-8.558239
17400,-8.948446
17500,-8.730667
17600,-8.3121195
17700,-7.0772705
17800,-3.1068096
17900,-6.9226503
18000,-8.882784
18100,-6.3556337
18200,-6.7858415
18300,-7.001421
18400,-4.4044156
18500,-3.8046637
18600,-9.043781
18700,-6.7229466
18800,-9.03986
18900,-6.7663493
19000,-9.013775
19100,-4.4740815
19200,-3.6622663
19300,-7.903877
19400,-9.492407
19500,-4.098848
19600,-4.8007207
19700,-8.012589
19800,-4.4377184
19900,-4.2680626
20000,-7.9649377
20100,-4.909845
20200,-8.040215
20300,-9.5982895
20400,-9.085438
20500,-6.779289
20600,-4.049247
20700,-8.988603
20800,-9.460355
20900,-9.143152
21000,-7.096258
21100,-8.23234
21200,-6.771345
21300,-9.353054
21400,-9.20596
21500,-7.4368086
21600,-9.159244
21700,-6.6930547
21800,-3.5471706
21900,-7.4859924
22000,-3.0478277
22100,-9.209168
22200,-3.2848122
22300,-7.96581
22400,-8.980303
22500,-9.369212
22600,-9.440754
22700,-9.249604
22800,-7.5561247
22900,-9.0736475
23000,-8.371339
23100,-3.2919607
23200,-6.7540503
23300,-2.9413695
23400,-8.325529
23500,-8.047476
23600,-7.523876
23700,-2.6016467
23800,-3.1407354
23900,-3.1258895
24000,-6.303414
24100,-2.9006252
24200,-6.868439
24300,-3.1828823
24400,-8.1888895
24500,-2.3820753
24600,-2.7640247
24700,-2.336934
24800,-8.50585
24900,-2.493251
25000,-6.307681
