timestep,average_reward
100,-4.6876926
200,-14.087259
300,-3.5926688
400,-5.304278
500,-2.6142237
600,-4.2900114
700,-3.252112
800,-3.793502
900,-6.749072
1000,-7.154037
1100,-3.0462847
1200,-2.4762368
1300,-3.6863608
1400,-2.2882888
1500,-1.9663739
1600,-2.7032971
1700,-2.4242861
1800,-2.529513
1900,-1.9431304
2000,-1.8303065
2100,-2.4939144
2200,-2.27301
2300,-2.2900298
2400,-2.002086
2500,-2.667126
2600,-2.6901674
2700,-2.7214065
2800,-2.3629146
2900,-1.883686
3000,-1.8921669
3100,-2.181042
3200,-2.5616055
3300,-2.634003
3400,-2.444092
3500,-2.6031487
3600,-2.6430752
3700,-2.4622808
3800,-2.578074
3900,-2.1426754
4000,-1.8525958
4100,-2.1370857
4200,-2.6443634
4300,-2.8168592
4400,-1.9355246
4500,-2.5979676
4600,-2.5518076
4700,-2.682588
4800,-1.7881666
4900,-1.7931569
5000,-3.0051441
5100,-1.8305963
5200,-2.7257006
5300,-1.9358661
5400,-2.4950297
5500,-2.4827535
5600,-2.4808857
5700,-1.7949235
5800,-1.9343686
5900,-2.8764553
6000,-2.4679022
6100,-2.1742184
6200,-2.6346307
6300,-2.0580285
6400,-1.726427
6500,-2.1222286
6600,-2.0252104
6700,-2.015229
6800,-2.185178
6900,-2.0022738
7000,-2.2108357
7100,-1.7917393
7200,-2.187268
7300,-2.7168362
7400,-2.037258
7500,-1.7983173
7600,-1.9902852
7700,-1.9230738
7800,-1.9669718
7900,-1.6469749
8000,-1.6578872
8100,-2.3223295
8200,-2.1631634
8300,-2.582654
8400,-2.0157468
8500,-2.0986233
8600,-2.0054533
8700,-2.3343468
8800,-1.7661715
8900,-2.124263
9000,-2.1565423
9100,-2.1519232
9200,-2.006652
9300,-2.348385
9400,-2.1639502
9500,-2.1630836
9600,-2.0510607
9700,-1.6807473
9800,-2.3113449
9900,-1.7587345
10000,-2.0872085
10100,-1.6752007
10200,-1.783085
10300,-2.0122068
10400,-2.4490576
10500,-2.4540079
10600,-2.132948
10700,-2.154273
10800,-2.3072617
10900,-2.5519087
11000,-1.7560071
11100,-1.6930548
11200,-2.3286467
11300,-2.00373
11400,-1.6940892
11500,-2.1470406
11600,-1.751528
11700,-2.4644518
11800,-2.4476411
11900,-2.1605012
12000,-2.0166657
12100,-1.7472829
12200,-1.6707048
12300,-1.7693164
12400,-1.9986296
12500,-2.053532
12600,-2.0231586
12700,-2.0082524
12800,-1.7408253
12900,-2.75857
13000,-1.7474114
13100,-1.7350495
13200,-2.5244696
13300,-1.7789111
13400,-2.4148693
13500,-2.4018738
13600,-2.4247804
13700,-2.2945087
13800,-2.4419794
13900,-2.4911764
14000,-1.9882623
14100,-1.7609651
14200,-2.6309922
14300,-2.433273
14400,-2.27477
14500,-2.4808178
14600,-2.63317
14700,-2.6372988
14800,-2.6603122
14900,-1.9857895
15000,-2.492942
15100,-1.673031
15200,-1.7609123
15300,-1.9765393
15400,-1.9778006
15500,-2.4941354
15600,-2.4886785
15700,-1.8346089
15800,-2.328958
15900,-2.7108252
16000,-2.8170948
16100,-2.3500745
16200,-2.3793235
16300,-2.5261495
16400,-3.1851614
16500,-3.163318
16600,-2.5074143
16700,-1.9718437
16800,-2.7351933
16900,-2.693656
17000,-1.648679
17100,-2.5308847
17200,-2.5269039
17300,-2.5539641
17400,-1.9704447
17500,-1.6358654
17600,-1.6354594
17700,-3.2420368
17800,-1.6306541
17900,-1.6348451
18000,-2.8127482
18100,-2.5080733
18200,-2.618285
18300,-3.254747
18400,-2.814098
18500,-1.7247806
18600,-2.3973625
18700,-2.755928
18800,-2.706109
18900,-2.3771694
19000,-1.718888
