timestep,average_reward
100,-9.528585
200,-70.39963
300,-139.46307
400,-139.27753
500,-140.18797
600,-125.55165
700,-2.890798
800,-2.8852975
900,-2.1152313
1000,-2.8064632
1100,-12.440856
1200,-12.440945
1300,-5.706942
1400,-12.440945
1500,-10.651381
1600,-5.876933
1700,-11.930105
1800,-10.538941
1900,-5.487163
2000,-10.234072
2100,-5.4790797
2200,-12.188244
2300,-9.825163
2400,-12.37485
2500,-11.611393
2600,-4.882205
2700,-4.805173
2800,-10.988717
2900,-9.50414
3000,-4.356668
3100,-10.036086
3200,-8.31332
3300,-3.8696694
3400,-9.019482
3500,-4.0645375
3600,-9.180713
3700,-8.491055
3800,-8.648709
3900,-7.4725924
4000,-3.4544451
4100,-3.444423
4200,-8.615172
4300,-7.2435756
4400,-3.1432688
4500,-7.0866785
4600,-2.9691346
4700,-7.1307635
4800,-3.354396
4900,-6.64347
5000,-6.700416
5100,-3.4192078
5200,-3.1904438
5300,-5.780143
5400,-6.96899
5500,-7.115553
5600,-6.1885
5700,-7.5868444
5800,-7.697292
5900,-7.898875
6000,-6.709283
6100,-3.5309234
6200,-7.813745
6300,-6.9221563
6400,-6.923212
6500,-3.6199014
6600,-8.951042
6700,-8.048354
6800,-8.682279
6900,-7.1432667
7000,-7.213998
7100,-8.87382
7200,-7.85875
7300,-8.8377695
7400,-4.0063014
7500,-3.972874
7600,-8.427714
7700,-3.500398
7800,-6.8907094
7900,-3.4542649
8000,-6.8034406
8100,-3.531395
8200,-3.5249524
8300,-8.167513
8400,-8.673172
8500,-6.6492157
8600,-7.487154
8700,-7.233179
8800,-7.7906737
8900,-6.560445
9000,-6.5440273
9100,-3.6627774
9200,-7.1663017
9300,-7.16631
9400,-7.6735554
9500,-7.1099043
9600,-3.8627882
9700,-3.942995
9800,-7.1935396
9900,-8.252279
10000,-7.743916
10100,-6.5966682
10200,-3.879846
10300,-7.5904126
10400,-8.033025
10500,-7.6849885
10600,-6.798558
10700,-8.291132
10800,-8.779754
10900,-4.278496
11000,-6.9674067
11100,-8.922756
11200,-3.6365683
11300,-8.4570265
11400,-3.9152844
11500,-7.721947
11600,-8.996978
11700,-7.7079844
11800,-3.7147622
11900,-3.6983
12000,-6.949542
12100,-8.955988
12200,-8.373933
12300,-7.025312
12400,-7.655234
12500,-6.964575
12600,-7.5219755
12700,-6.7994914
12800,-8.084367
12900,-6.749957
13000,-4.0121684
13100,-8.155665
13200,-8.2746315
13300,-3.9846935
13400,-3.6545866
13500,-3.6962442
13600,-3.703578
13700,-3.7221797
13800,-6.7178473
13900,-8.0601845
14000,-6.680745
14100,-8.126615
14200,-7.4865985
14300,-3.405451
14400,-7.9659686
14500,-6.438673
14600,-3.5511498
14700,-8.157885
14800,-7.5630507
14900,-6.1893115
15000,-7.124457
15100,-8.211403
15200,-7.764139
15300,-3.6377563
15400,-7.2680798
15500,-7.248833
15600,-3.3276682
15700,-3.5521264
15800,-3.311291
15900,-6.1763353
16000,-7.688644
16100,-6.142129
16200,-6.692006
16300,-3.1343272
16400,-3.170514
16500,-7.7346144
16600,-7.730674
16700,-6.8364882
16800,-6.423351
16900,-7.6370606
17000,-7.2753053
17100,-3.3222098
17200,-3.3301733
17300,-7.7135973
17400,-3.0745697
17500,-5.821031
17600,-7.590515
17700,-3.1644745
17800,-6.2943525
17900,-6.265667
18000,-3.0746975
18100,-7.36191
18200,-6.894104
18300,-5.4938807
18400,-3.131498
18500,-6.965476
18600,-7.316942
18700,-7.4583416
18800,-6.819866
18900,-2.9653301
19000,-6.058687
19100,-5.9932594
19200,-7.1315594
19300,-6.6842475
19400,-2.9587498
19500,-3.001657
19600,-7.2944875
19700,-2.9841473
19800,-7.201145
19900,-5.364447
20000,-3.1660562
20100,-5.3018246
20200,-6.561295
20300,-6.9215136
20400,-5.2884145
20500,-5.7911806
20600,-2.9562783
20700,-5.7941084
20800,-3.13407
20900,-5.751587
21000,-2.9145653
21100,-2.8793445
21200,-6.770196
21300,-6.015767
21400,-3.0745804
21500,-5.9741225
21600,-5.954685
21700,-3.083589
21800,-5.061538
21900,-6.201704
22000,-6.574678
22100,-6.5482397
22200,-5.024515
22300,-6.1701465
22400,-3.0280936
22500,-3.0034692
22600,-4.889534
22700,-5.717012
22800,-2.9456632
22900,-4.8449855
23000,-6.5825105
23100,-2.7608073
23200,-5.925277
23300,-2.775248
23400,-6.5536175
23500,-5.9556313
23600,-2.914212
23700,-2.7014954
23800,-2.8690968
23900,-6.4123015
24000,-4.6705
24100,-2.6348965
24200,-2.657718
24300,-6.0573573
24400,-4.6207914
24500,-5.682644
24600,-5.1464653
24700,-2.8519218
24800,-5.1031475
24900,-5.079149
25000,-5.062491
25100,-2.661857
25200,-2.6343741
25300,-2.8014612
25400,-4.4145393
25500,-2.7683508
25600,-5.990566
25700,-2.6130302
25800,-2.7447534
25900,-2.8149035
26000,-5.34431
26100,-5.316598
26200,-2.6264756
26300,-5.277391
26400,-2.796067
26500,-2.7406747
26600,-4.7342796
26700,-5.196084
26800,-4.191132
26900,-4.6953416
27000,-4.1957445
27100,-5.157917
27200,-5.164943
27300,-2.7606115
27400,-2.831689
27500,-2.6618721
27600,-5.0745163
27700,-2.57896
27800,-4.8004546
27900,-5.0053177
28000,-4.9921865
28100,-2.7598813
28200,-4.499583
28300,-4.019982
28400,-4.50973
28500,-4.0764375
28600,-4.0016956
28700,-4.9523063
28800,-2.6412313
28900,-4.897502
29000,-4.6790056
29100,-4.878023
29200,-4.043418
29300,-2.6633482
29400,-2.75372
29500,-4.843199
29600,-4.808775
29700,-2.519784
29800,-3.8326921
29900,-4.7566843
30000,-2.5456781
30100,-4.763234
30200,-5.3556194
30300,-3.8851066
30400,-2.681891
30500,-3.9357944
30600,-4.998479
30700,-4.5163774
30800,-2.5556636
30900,-4.541774
31000,-3.9324245
31100,-4.9698687
31200,-2.6972764
31300,-4.934413
31400,-2.6399646
31500,-4.9270916
31600,-4.682878
31700,-4.9208727
31800,-2.6810217
31900,-2.6771994
32000,-2.7806046
32100,-3.768046
32200,-3.7509842
32300,-2.7736926
32400,-4.593201
32500,-2.646735
32600,-3.7628121
32700,-2.6665757
32800,-3.839759
32900,-3.8140926
33000,-2.643715
33100,-4.5292854
33200,-2.5984955
33300,-3.7607374
33400,-2.6859255
33500,-4.4768395
33600,-2.5992496
33700,-2.6840625
33800,-3.811023
33900,-2.7923887
34000,-2.5727985
34100,-2.7925406
34200,-3.7806962
34300,-2.649573
34400,-4.1943398
34500,-5.0514083
34600,-5.0361114
34700,-4.1620073
34800,-4.548444
34900,-3.794983
35000,-2.6037993
35100,-2.6630318
35200,-4.7216334
35300,-5.036704
35400,-4.1061645
35500,-4.048669
35600,-2.5056067
35700,-2.5974898
35800,-4.0207834
35900,-2.5826943
36000,-2.651604
36100,-2.5472054
36200,-4.705614
36300,-4.0648
36400,-3.789036
36500,-2.6348095
36600,-4.6639485
36700,-2.5365026
36800,-3.4020529
36900,-3.42908
37000,-2.5382538
37100,-2.7428248
37200,-2.542773
37300,-4.2966957
37400,-3.9066772
37500,-4.0208893
37600,-3.364671
37700,-3.3916717
37800,-2.6381028
37900,-4.000811
38000,-2.7915173
38100,-4.2963753
38200,-2.677549
38300,-2.664382
38400,-3.9679663
38500,-3.9378045
38600,-2.5165758
38700,-4.4286265
38800,-3.7387261
38900,-4.062037
39000,-3.2187839
39100,-2.813421
39200,-3.7612305
39300,-4.041708
39400,-2.6585577
39500,-2.5658503
39600,-3.2299106
39700,-3.752839
39800,-3.2059155
39900,-2.510057
40000,-3.4583914
40100,-3.6621466
40200,-3.7427127
40300,-2.4672952
40400,-3.62683
40500,-3.1163666
40600,-2.797674
40700,-4.282887
40800,-3.6169727
40900,-3.5995655
41000,-3.197585
41100,-4.2976723
41200,-2.8016632
41300,-3.2117727
41400,-3.6447208
41500,-3.7084684
41600,-3.6781518
41700,-3.0930023
41800,-3.4536512
41900,-3.6751568
42000,-3.5950544
42100,-3.6690328
42200,-3.5699968
42300,-3.5669227
42400,-4.229724
42500,-2.51855
42600,-3.4832141
42700,-3.33379
42800,-3.5687668
42900,-3.112257
43000,-2.4328241
43100,-3.0060413
43200,-3.1209087
43300,-3.1355011
43400,-4.1231437
43500,-2.76011
43600,-3.5229957
43700,-2.4197319
43800,-3.3022833
43900,-2.578756
44000,-2.4641776
44100,-2.4377265
44200,-2.4602275
44300,-3.527531
44400,-2.9441638
44500,-2.4874165
44600,-4.0499926
44700,-2.9430945
44800,-3.2221997
44900,-2.5399554
45000,-3.0506556
45100,-4.005327
45200,-3.4519105
45300,-2.529417
45400,-3.509283
45500,-3.5000849
45600,-2.8821456
45700,-3.2988143
45800,-2.3780606
45900,-2.4368212
46000,-2.7036054
46100,-3.4455492
46200,-3.4555666
46300,-3.134863
46400,-2.4722006
46500,-2.8275378
46600,-3.4331534
46700,-2.3542027
46800,-2.7695312
46900,-2.405263
47000,-2.4983509
47100,-3.2253563
47200,-3.2177222
47300,-2.4170127
47400,-3.0781045
47500,-3.8148892
47600,-2.4174128
47700,-2.9271293
47800,-2.362562
47900,-2.6539
48000,-3.1439862
48100,-3.0364819
48200,-2.8909314
48300,-3.2130845
48400,-3.2359488
48500,-3.1931753
48600,-3.001313
48700,-3.0427177
48800,-2.869516
48900,-2.6046894
49000,-2.3225963
49100,-2.3297122
49200,-2.8309293
49300,-3.1529102
49400,-2.8187845
49500,-2.5704584
49600,-3.6529584
49700,-3.1151032
49800,-3.6181135
49900,-3.0387173
50000,-3.5718744
50100,-2.2521262
50200,-2.6217968
50300,-2.2752671
50400,-2.77302
50500,-2.2423549
50600,-2.8353171
50700,-3.5161362
50800,-2.963927
50900,-2.3255355
51000,-3.574233
51100,-2.98459
51200,-2.9854846
51300,-2.9818137
51400,-2.8224611
51500,-2.3099427
51600,-2.9717047
51700,-2.5014954
51800,-3.0137885
51900,-2.223881
52000,-2.5683434
52100,-2.8563356
52200,-2.878868
52300,-2.289307
52400,-2.8639376
52500,-2.2214894
52600,-3.5161965
52700,-2.8380628
52800,-2.9747229
52900,-3.0134792
53000,-2.9728594
53100,-2.5576344
53200,-2.716677
53300,-2.971438
53400,-2.806248
53500,-2.7157934
53600,-2.961207
53700,-2.254283
53800,-2.945218
53900,-2.850881
54000,-2.7908902
54100,-2.5110571
54200,-2.7111707
54300,-2.252189
54400,-2.767749
54500,-2.4919462
54600,-2.269385
54700,-2.681073
54800,-2.2626033
54900,-2.8489532
55000,-3.4243438
55100,-3.423501
55200,-2.5023017
55300,-2.9228213
55400,-2.6532989
55500,-2.7350664
55600,-2.772242
55700,-2.3106508
55800,-2.1861312
55900,-3.3687644
56000,-2.7306466
56100,-2.656601
56200,-2.19731
56300,-2.5007157
56400,-2.712122
56500,-2.2496004
56600,-2.681673
56700,-2.9373279
56800,-2.9181337
56900,-2.1810834
57000,-2.8699932
57100,-2.4367678
57200,-3.343779
57300,-2.6522043
57400,-2.2167847
57500,-2.494059
57600,-2.2942247
57700,-2.6660557
57800,-2.7429185
57900,-2.4855208
58000,-2.5080209
58100,-2.7049503
58200,-2.89821
58300,-2.7734778
58400,-2.9498892
58500,-2.3171663
58600,-2.2739904
58700,-2.768136
58800,-3.015566
58900,-2.8761325
59000,-2.7659447
59100,-2.195742
59200,-2.5304894
59300,-2.3374777
59400,-2.7798452
59500,-2.794345
59600,-2.7008026
59700,-2.6668313
59800,-2.8020568
59900,-2.2242508
60000,-2.6907127
60100,-2.3132124
60200,-2.9238253
60300,-2.5170264
60400,-2.298513
60500,-2.4599888
60600,-2.779331
60700,-2.5099487
60800,-2.7328749
60900,-2.7131815
61000,-2.9158535
61100,-2.9549341
61200,-2.9683616
61300,-2.9515734
61400,-2.9557345
61500,-2.8867538
61600,-2.9905374
61700,-3.566679
61800,-2.7795978
61900,-2.9429445
62000,-2.198253
62100,-3.5322766
62200,-2.2964344
62300,-2.7345934
62400,-2.5235796
62500,-2.9111483
62600,-2.749004
62700,-2.9565594
62800,-2.9666464
62900,-2.9251716
63000,-2.5301795
63100,-2.74184
63200,-2.7913208
63300,-2.2000675
63400,-2.1928005
63500,-2.1524966
63600,-2.935221
63700,-2.1583052
63800,-3.3369749
63900,-2.1463795
64000,-2.5055075
64100,-2.8862479
64200,-2.309143
64300,-2.559439
64400,-2.9845145
64500,-2.568327
64600,-2.7478483
64700,-2.786847
64800,-3.1131198
64900,-3.1480362
65000,-2.6959116
