timestep,average_reward
100,-9.457661
200,-8.55795
300,-8.506515
400,-5.9197383
500,-8.984383
600,-8.297357
700,-3.7442522
800,-15.026477
900,-6.847487
1000,-8.510959
1100,-4.778551
1200,-4.240941
1300,-4.5385256
1400,-2.8057406
1500,-4.028157
1600,-4.2267313
1700,-3.622178
1800,-2.8964734
1900,-3.8963332
2000,-3.6906476
2100,-3.7655888
2200,-3.2246668
2300,-3.9047832
2400,-3.8803675
2500,-2.3544364
2600,-3.807203
2700,-2.4541256
2800,-4.187907
2900,-3.787434
3000,-2.317604
3100,-4.823272
3200,-4.3730216
3300,-3.6974359
3400,-2.6064827
3500,-4.835482
3600,-4.5704427
3700,-4.9190364
3800,-2.5494714
3900,-2.7916787
4000,-2.6672654
4100,-4.190839
4200,-4.2481427
4300,-5.562409
4400,-5.739184
4500,-4.692269
4600,-2.526645
4700,-4.628428
4800,-4.922629
4900,-2.9070086
5000,-2.966146
5100,-4.369754
5200,-4.679364
5300,-3.001273
5400,-2.8463159
5500,-5.8033576
5600,-3.0445838
5700,-5.458601
5800,-5.4754972
5900,-4.9475613
6000,-5.6921453
6100,-2.7649589
6200,-5.07686
6300,-6.0587616
6400,-5.7113814
6500,-4.98209
6600,-2.7450626
6700,-3.1905596
6800,-2.744468
6900,-2.9094858
7000,-2.9519863
7100,-3.214584
7200,-2.9238935
7300,-3.1881366
7400,-6.476263
7500,-6.011982
7600,-5.4959235
7700,-2.9624815
7800,-5.1393366
7900,-5.5768514
8000,-6.2696323
8100,-2.9192817
8200,-2.8295178
8300,-5.9936805
8400,-6.164486
8500,-2.7832608
8600,-5.4709044
8700,-2.9795694
8800,-3.048459
8900,-5.021631
9000,-5.4337416
9100,-6.1804767
9200,-6.4277577
9300,-2.6492646
9400,-2.500032
9500,-2.6328535
9600,-2.627232
9700,-6.6303406
9800,-6.736055
9900,-6.6756215
10000,-2.9415596
10100,-6.1034226
10200,-5.1862926
10300,-5.97001
10400,-5.7818837
10500,-5.5670586
10600,-5.598665
10700,-5.134537
10800,-5.4433675
10900,-2.5417962
11000,-6.3666825
11100,-2.9632168
11200,-6.5467973
11300,-5.262601
11400,-6.414889
11500,-6.8625727
11600,-7.1203065
11700,-5.289802
11800,-6.7834387
11900,-5.1716332
12000,-5.937374
12100,-3.054853
12200,-7.219105
12300,-5.3868513
12400,-3.0467806
12500,-7.1093273
12600,-2.872281
12700,-6.254983
12800,-7.090057
