timestep,average_reward
200,-10.370327
400,-10.719556
600,-5.2197194
800,-15.316206
1000,-5.764057
1200,-8.116833
1400,-5.8063936
1600,-6.8488383
1800,-3.30634
2000,-12.066292
2200,-2.9955487
2400,-4.668513
2600,-7.8293633
2800,-4.009326
3000,-9.718753
3200,-4.21493
3400,-4.5182366
3600,-4.397314
3800,-6.069142
4000,-4.568941
4200,-4.0892096
4400,-4.2625604
4600,-3.2620454
4800,-3.0730903
5000,-7.115921
5200,-3.2483804
5400,-3.4114747
5600,-4.065673
5800,-6.915987
6000,-3.2089572
6200,-4.2026563
6400,-2.7543135
6600,-3.5429473
6800,-3.317203
7000,-2.8604507
7200,-3.5527718
7400,-3.300754
7600,-2.8818138
7800,-2.8839424
8000,-3.3616736
8200,-3.1838605
8400,-2.5754929
8600,-2.296338
8800,-2.7845924
9000,-2.0511389
9200,-2.6429632
9400,-2.1663163
9600,-3.1723766
9800,-2.7072656
10000,-2.9545581
10200,-3.1065643
10400,-3.2872682
10600,-2.4090688
10800,-2.4652565
11000,-2.5588813
11200,-2.3471253
11400,-2.5256982
11600,-2.898055
11800,-2.069737
12000,-2.169564
12200,-2.4645312
12400,-2.1299267
12600,-2.27903
12800,-2.5453408
13000,-2.5260193
13200,-2.0857224
13400,-2.2622705
13600,-2.4654922
13800,-2.4107356
14000,-2.4646406
14200,-2.5446007
14400,-2.236878
14600,-2.170673
14800,-2.1851277
15000,-2.2054732
15200,-2.1946225
15400,-2.2687716
15600,-1.9264348
15800,-2.4685602
16000,-2.0698357
16200,-2.2235215
16400,-2.2283556
16600,-1.8048313
16800,-2.2596202
17000,-2.0500894
17200,-2.0104246
17400,-1.9678388
17600,-2.2610645
17800,-2.0135055
18000,-2.1835346
18200,-1.944542
18400,-2.3702874
18600,-1.7313212
18800,-1.8789659
19000,-1.706985
19200,-1.9747907
19400,-2.1466253
19600,-2.2999735
19800,-1.9247296
20000,-1.9825888
20200,-2.1585183
20400,-2.008506
20600,-2.1541462
20800,-1.8704296
21000,-2.0020003
21200,-2.2607207
21400,-1.9906696
21600,-2.1505752
21800,-2.260741
22000,-2.01812
22200,-1.9213573
22400,-2.0172281
22600,-2.2406783
22800,-2.1395504
23000,-1.9263387
23200,-1.9654176
23400,-1.9713707
23600,-2.1699576
23800,-2.1056108
24000,-2.214985
24200,-2.2173362
24400,-2.1144264
24600,-2.2327874
24800,-1.7021387
25000,-1.9753292
25200,-2.1088452
25400,-1.9201944
25600,-1.9671259
25800,-2.0506876
26000,-1.9924201
26200,-2.0023685
26400,-1.8672028
26600,-2.0660975
26800,-1.9019251
27000,-1.8974295
27200,-2.0212548
27400,-2.0571566
27600,-2.113001
27800,-1.7652752
28000,-1.8177774
28200,-1.8177054
28400,-2.0270846
28600,-2.1395423
28800,-2.1772947
29000,-1.9784
29200,-1.9252037
29400,-1.8702098
29600,-1.9809635
29800,-1.7087101
30000,-1.6895725
30200,-1.8943998
30400,-2.071093
30600,-2.047891
30800,-1.9003416
31000,-1.9975125
31200,-2.118947
31400,-2.1899858
31600,-1.899962
31800,-1.971109
32000,-1.9630342
32200,-1.8692391
32400,-2.0625365
32600,-2.051933
32800,-1.6820477
33000,-1.9173435
33200,-1.7141254
33400,-1.9322019
33600,-2.1378176
33800,-2.096697
34000,-2.0183382
34200,-1.7389138
34400,-2.0303981
34600,-1.9905908
34800,-2.069963
35000,-2.0828218
35200,-1.8928018
35400,-1.8046182
35600,-2.09852
35800,-1.9854751
36000,-1.9863209
36200,-1.820042
36400,-1.9457767
36600,-1.7078986
36800,-1.9181536
37000,-1.7553079
37200,-2.0669382
37400,-1.961158
37600,-2.039745
37800,-2.133791
38000,-2.046402
38200,-1.9407593
38400,-1.9618852
38600,-2.0219042
38800,-1.9191016
39000,-1.8556654
39200,-2.0207322
39400,-2.0530236
39600,-2.0194428
39800,-1.8339826
40000,-1.8337463
40200,-2.1638274
40400,-1.9296517
40600,-2.090167
40800,-2.0709646
41000,-1.9009274
