timestep,average_reward
200,-6.9189906
400,-6.2349696
600,-10.635346
800,-5.424945
1000,-5.7249074
1200,-6.340747
1400,-4.8275666
1600,-4.0008793
1800,-7.120083
2000,-5.200316
2200,-3.4638941
2400,-5.155981
2600,-4.261065
2800,-4.1826363
3000,-4.044133
3200,-5.2752247
3400,-3.9391358
3600,-6.3004823
3800,-5.589846
4000,-4.2008777
4200,-3.1056833
4400,-2.8620577
4600,-3.924114
4800,-5.007229
5000,-2.4507065
5200,-6.1350594
5400,-6.0914226
5600,-3.5923493
5800,-5.3369493
6000,-5.1767344
6200,-2.391447
6400,-3.2320411
6600,-2.52851
6800,-2.7909777
7000,-4.6452684
7200,-3.2945254
7400,-2.912567
7600,-2.9563947
7800,-2.3634343
8000,-2.6568415
8200,-2.756607
8400,-2.944759
8600,-2.5931644
8800,-3.037443
9000,-2.3386774
9200,-2.6258433
9400,-2.3460703
9600,-2.3678205
9800,-2.4280844
10000,-2.8009384
10200,-2.7423127
10400,-2.335892
10600,-2.3163311
10800,-2.5321696
11000,-2.3204975
11200,-2.7287884
11400,-2.16212
11600,-2.4203863
11800,-2.0839546
12000,-3.134891
12200,-2.215691
12400,-2.3930035
12600,-2.6119635
12800,-2.7019606
13000,-2.7003832
13200,-2.4499254
13400,-2.270672
13600,-2.823
13800,-2.5415711
14000,-2.2318006
14200,-2.7755563
14400,-2.3060577
14600,-2.1155856
14800,-2.6367767
15000,-2.3261929
15200,-2.270949
15400,-2.7549462
15600,-2.0731432
15800,-2.2673109
16000,-2.5568836
16200,-1.8894519
16400,-2.2941086
16600,-1.9999756
16800,-2.5606036
17000,-2.2937493
17200,-2.2786376
17400,-1.7806858
17600,-1.9128674
17800,-2.2359223
18000,-2.296203
18200,-2.009072
18400,-2.2913153
18600,-2.1608362
18800,-2.1694105
19000,-2.1392908
19200,-2.3445163
19400,-2.0871108
19600,-2.1996582
19800,-1.9628851
20000,-2.1532738
20200,-2.1960518
20400,-2.026497
20600,-2.108395
20800,-2.2795115
21000,-1.9652083
21200,-2.4000483
21400,-2.2197003
21600,-1.8909787
21800,-2.031104
22000,-1.981514
22200,-2.074151
22400,-2.3668165
22600,-2.0845733
22800,-2.162975
23000,-2.256989
23200,-2.1981115
23400,-2.0751996
23600,-2.1724317
23800,-2.1746528
24000,-2.074197
24200,-2.3867376
24400,-2.0482035
24600,-2.2335393
24800,-2.072878
25000,-2.0071983
25200,-2.0736618
25400,-2.245771
25600,-2.116007
25800,-1.9861002
26000,-2.1611917
