timestep,average_reward
100,-6.687293
200,-12.752414
300,-83.13169
400,-30.68519
500,-2.3887925
600,-2.5739155
700,-2.7970088
800,-1.863436
900,-3.154457
1000,-2.2401962
1100,-2.263101
1200,-2.2547863
1300,-2.2771635
1400,-3.988209
1500,-3.204287
1600,-2.8565946
1700,-3.1556365
1800,-3.5160208
1900,-2.1521428
2000,-2.213158
2100,-2.936115
2200,-2.239584
2300,-2.776782
2400,-2.763257
2500,-2.3697157
2600,-1.939476
2700,-2.3515954
2800,-2.549987
2900,-2.519388
3000,-2.5956376
3100,-2.5074854
3200,-1.8296086
3300,-2.2113912
3400,-2.0686417
3500,-2.1551857
3600,-2.2639472
3700,-1.8220019
3800,-1.9952542
3900,-2.2575662
4000,-1.7521483
4100,-2.4272947
4200,-2.2703254
4300,-1.7558857
4400,-2.071218
4500,-1.8917089
4600,-1.9764682
4700,-2.0442443
4800,-2.0836473
4900,-2.0702093
5000,-2.0499413
5100,-1.7943667
5200,-1.9838146
5300,-1.963435
5400,-2.2374432
5500,-1.7731
5600,-1.9034122
5700,-2.4006033
5800,-2.4442043
5900,-2.4482658
6000,-2.4042432
6100,-1.7470529
6200,-1.777979
6300,-2.233909
6400,-2.3588264
6500,-1.9709309
6600,-1.9463767
6700,-2.2429738
6800,-2.3833709
6900,-2.3756084
7000,-2.1340568
7100,-2.3658967
7200,-1.944914
7300,-1.7441382
7400,-2.3623512
7500,-2.256528
7600,-1.8102335
7700,-1.8766565
7800,-1.8816957
7900,-2.233929
8000,-1.7745322
8100,-1.937664
8200,-1.8294827
8300,-1.8844485
8400,-1.7380432
8500,-2.1393762
8600,-1.796791
8700,-2.2748432
8800,-1.820532
8900,-2.013374
9000,-1.6750247
9100,-1.9976912
9200,-2.0530584
9300,-1.7589778
9400,-1.8965477
9500,-1.6266061
9600,-1.9292887
9700,-2.1263115
9800,-1.6275805
9900,-2.2971053
10000,-1.9289013
10100,-1.9062365
10200,-1.9086652
10300,-1.9071597
10400,-1.8825306
10500,-1.8266044
