timestep,average_reward
100,-10.733865
200,-11.221189
300,-9.420463
400,-4.0875173
500,-3.190855
600,-4.8921285
700,-5.0703425
800,-8.922067
900,-8.855316
1000,-2.8483558
1100,-5.524146
1200,-8.018154
1300,-6.1411214
1400,-4.3302402
1500,-4.5277967
1600,-11.200343
1700,-5.8084235
1800,-8.744556
1900,-3.2666886
2000,-3.5280428
2100,-5.4800625
2200,-3.717794
2300,-5.5636463
2400,-7.545689
2500,-3.663883
2600,-3.66994
2700,-6.484862
2800,-5.224265
2900,-3.9675896
3000,-6.1261787
3100,-5.5150313
3200,-5.941192
3300,-5.1498914
3400,-6.7733555
3500,-4.3810306
3600,-10.16533
3700,-5.505169
3800,-6.6104035
3900,-3.6875794
4000,-5.506862
4100,-6.0895348
4200,-2.4183354
4300,-2.9181793
4400,-6.3861284
4500,-3.4332705
4600,-4.5600057
4700,-2.7761343
4800,-10.832811
4900,-6.941971
5000,-4.7255397
5100,-4.3237987
5200,-7.937609
5300,-2.7226562
5400,-3.168206
5500,-4.3775516
5600,-5.189801
5700,-4.4389696
5800,-4.4912395
5900,-2.5557418
6000,-2.463897
6100,-4.454103
6200,-4.3549223
6300,-4.9475894
6400,-3.5315588
6500,-2.9024289
6600,-4.499452
6700,-3.332547
6800,-3.529988
6900,-3.5227978
7000,-2.3888514
7100,-2.4528236
7200,-2.5530164
7300,-3.383631
7400,-3.7109396
7500,-4.2166023
7600,-3.5564928
7700,-3.9542665
7800,-3.0248365
7900,-2.8721507
8000,-3.2648642
8100,-2.7077265
8200,-4.030045
8300,-2.8150876
8400,-2.1707387
8500,-2.5363014
8600,-3.4262133
8700,-2.592729
8800,-3.7416272
8900,-2.900229
9000,-2.9534838
9100,-4.4515343
9200,-4.0228
9300,-3.1740603
9400,-4.091553
9500,-2.7146184
9600,-3.0290823
9700,-2.6054277
9800,-2.7322881
9900,-4.469717
10000,-2.192018
10100,-3.4942126
10200,-2.4660857
10300,-2.9397287
10400,-2.8505325
10500,-3.774474
10600,-2.1670632
10700,-2.128722
10800,-2.5624049
10900,-3.4605484
11000,-2.8133106
11100,-2.9342663
11200,-3.1757627
11300,-3.870038
11400,-2.0822353
11500,-3.3810284
11600,-2.7330081
11700,-3.5279512
11800,-4.1297855
11900,-3.9953668
12000,-4.0041676
12100,-3.039746
12200,-2.0943487
12300,-3.0512857
12400,-2.6349566
12500,-3.0345805
12600,-2.1667516
12700,-2.3223853
12800,-2.2934027
12900,-2.2966213
13000,-3.0597012
13100,-2.5569177
13200,-3.2089627
13300,-2.2538178
13400,-2.9246573
13500,-2.9608328
13600,-2.4973736
13700,-2.1938093
13800,-3.102621
13900,-2.261714
14000,-3.3587916
14100,-3.496256
14200,-2.7411547
14300,-2.7277613
14400,-3.0091748
14500,-2.2366598
14600,-3.112519
14700,-2.5467434
14800,-2.604442
14900,-2.6776485
15000,-2.924588
15100,-2.6688333
15200,-2.9868515
15300,-2.766749
15400,-2.422875
15500,-2.6582775
15600,-2.6158953
15700,-2.5083296
15800,-2.928796
15900,-2.459521
16000,-3.1031103
16100,-2.6239882
16200,-2.6994812
16300,-2.7139292
16400,-3.0974894
16500,-2.8456695
16600,-2.095274
16700,-2.501022
16800,-2.4937675
16900,-2.249811
17000,-2.0996919
17100,-2.3786454
17200,-2.4439025
17300,-2.2720041
17400,-3.0465481
17500,-2.622249
17600,-2.5419664
17700,-2.5805378
17800,-2.6054783
17900,-2.6629188
18000,-2.676856
18100,-2.3351429
18200,-2.3192163
18300,-2.853511
18400,-2.801675
18500,-3.0530505
18600,-2.6060896
18700,-2.9445224
18800,-2.3258016
18900,-2.9671402
19000,-2.741846
19100,-2.746161
19200,-2.2923157
19300,-2.754254
19400,-3.1626568
19500,-2.0914907
19600,-2.1196442
19700,-2.333019
19800,-2.2815278
19900,-2.774705
20000,-2.165043
20100,-2.101421
20200,-2.4484959
20300,-2.6845918
20400,-2.7623763
20500,-3.2341301
20600,-1.9740844
20700,-2.355631
20800,-3.0394034
20900,-3.1140165
21000,-2.5488613
21100,-2.607831
21200,-1.9831958
21300,-2.654965
21400,-2.40358
21500,-2.433908
21600,-2.8490114
21700,-2.926035
21800,-2.8210638
21900,-2.7047634
22000,-2.2392485
22100,-3.189382
22200,-2.2720482
22300,-2.400068
22400,-2.140647
22500,-2.3263724
22600,-2.1809838
22700,-2.2214565
22800,-2.5622962
22900,-2.700151
23000,-2.5780659
23100,-2.3667202
23200,-2.4407208
23300,-2.894201
23400,-3.2601962
23500,-3.96991
23600,-2.9873343
23700,-2.2749097
23800,-2.6517065
23900,-2.457306
24000,-2.641585
24100,-2.6296203
24200,-2.8724024
24300,-2.0910356
24400,-2.4177794
24500,-2.3825347
24600,-2.7707665
24700,-2.6536677
24800,-2.2245374
24900,-2.1788185
25000,-2.5807953
25100,-2.210411
25200,-2.476002
25300,-2.2267764
25400,-3.0717325
25500,-2.4704058
25600,-2.712674
25700,-2.248165
25800,-2.2619958
25900,-2.7022617
26000,-2.8635094
26100,-3.4259198
26200,-2.4497368
26300,-2.4296064
26400,-3.139151
26500,-2.6334546
26600,-2.4509814
26700,-2.7121077
26800,-2.9173648
26900,-2.4790144
27000,-2.2061226
27100,-1.8866353
27200,-2.3510947
27300,-2.2759078
27400,-2.3206584
27500,-2.6122968
27600,-3.059568
27700,-2.8865523
27800,-2.1022108
27900,-2.1819715
28000,-2.205885
28100,-2.0586874
28200,-2.0738099
28300,-2.108317
28400,-2.4488513
28500,-2.1543748
28600,-3.3211517
28700,-2.5346613
28800,-2.631028
28900,-2.0779161
29000,-1.9521453
29100,-2.1463203
29200,-2.398192
29300,-2.7967312
29400,-2.3060958
29500,-2.9098291
29600,-2.6334825
29700,-2.6201022
29800,-2.3503969
29900,-2.5805163
30000,-1.9628208
30100,-2.069108
30200,-2.2690566
30300,-2.5474508
30400,-2.2617908
30500,-2.845703
30600,-2.0339305
30700,-2.1370597
30800,-2.2792103
30900,-2.4621248
31000,-2.7946405
31100,-2.155411
31200,-2.2407448
31300,-1.8949143
31400,-2.2820306
31500,-2.0544448
31600,-2.2437763
31700,-2.1661844
31800,-2.0963047
31900,-2.0286121
32000,-2.3458605
32100,-2.2041306
32200,-2.0592499
32300,-2.4857693
32400,-2.037383
32500,-2.7205
32600,-1.9851806
32700,-2.7231066
32800,-2.3330212
32900,-2.7291787
33000,-2.103884
33100,-2.0571349
33200,-2.1670215
33300,-2.152751
33400,-2.3468056
33500,-2.1101456
33600,-2.335013
33700,-2.171539
33800,-1.9287949
33900,-1.8529814
34000,-2.243487
34100,-2.0855367
34200,-2.6206586
34300,-1.9412111
34400,-2.1293151
34500,-1.9878724
34600,-2.1588664
34700,-2.0562923
34800,-1.9340345
34900,-2.3828034
35000,-2.642106
35100,-1.8298068
35200,-2.129037
35300,-2.223396
35400,-1.8897083
35500,-2.0312192
35600,-2.2519693
35700,-2.0669825
35800,-2.091162
35900,-2.1052876
36000,-2.1441522
36100,-2.01272
36200,-2.1019301
36300,-2.5735822
36400,-2.631657
36500,-1.8444476
36600,-2.3044152
36700,-1.8411671
36800,-2.4312975
