timestep,average_reward
100,-3.7834005
200,-5.2571354
300,-2.3310895
400,-2.222075
500,-2.585633
600,-2.40211
700,-2.559523
800,-2.136194
900,-1.9778359
1000,-2.1073158
1100,-2.360966
1200,-1.8879129
1300,-2.353491
1400,-2.1447978
1500,-2.1675074
1600,-2.4381428
1700,-1.9000963
1800,-2.3026414
1900,-1.9219365
2000,-1.7514263
2100,-2.4670117
2200,-1.8109115
2300,-1.9164557
2400,-2.0568929
2500,-2.0079088
2600,-1.9679734
2700,-2.1893854
2800,-1.8825369
2900,-1.9636393
3000,-1.9360673
3100,-2.6047049
3200,-2.3907502
3300,-2.0271914
3400,-2.4863164
3500,-2.1186771
3600,-1.8338374
3700,-1.7253498
3800,-2.5046394
3900,-2.1403708
4000,-2.5543144
4100,-1.7191818
4200,-2.1292758
4300,-1.8337768
4400,-2.2781982
4500,-2.5233316
4600,-2.4065259
4700,-1.973424
4800,-1.8706545
4900,-1.8492601
5000,-2.1525517
5100,-2.184271
5200,-2.53534
5300,-1.8637539
5400,-2.255536
5500,-1.7648314
5600,-2.05202
5700,-2.0027719
5800,-2.110345
5900,-2.4748414
6000,-2.2103603
6100,-2.4482687
6200,-1.900189
6300,-1.9816029
6400,-2.0709586
6500,-2.407529
6600,-1.8506643
6700,-1.8619342
6800,-2.1158056
6900,-2.189497
7000,-2.5581934
7100,-2.2407558
7200,-2.206177
7300,-1.92984
7400,-2.0481906
7500,-1.9302362
7600,-2.2940972
7700,-2.5552874
7800,-1.9888072
7900,-2.2686033
8000,-2.4992402
8100,-2.5663269
8200,-2.1356177
8300,-1.9845287
8400,-1.9796066
8500,-2.8565412
8600,-2.0214133
8700,-2.190632
8800,-2.0051851
8900,-1.8790419
9000,-1.783906
9100,-1.7317321
9200,-2.3404481
9300,-2.1258752
9400,-2.1323876
9500,-2.128548
9600,-1.7671579
9700,-2.250786
9800,-2.625392
9900,-2.2667727
10000,-2.599474
10100,-2.0586264
10200,-1.933652
10300,-2.8194196
10400,-2.0227041
10500,-1.9510661
10600,-1.9535608
10700,-2.181582
10800,-2.537639
10900,-2.2460332
11000,-2.5858517
11100,-2.1074917
11200,-1.9775409
11300,-2.5229852
11400,-2.6328242
11500,-2.4932992
11600,-2.1057837
11700,-2.173635
11800,-2.1636152
11900,-2.5594828
12000,-2.2948465
12100,-2.0729034
12200,-2.4066632
12300,-2.5269103
12400,-2.3723161
12500,-2.0168693
12600,-2.27513
12700,-2.3002748
12800,-2.1228366
12900,-2.3981364
13000,-2.2193224
13100,-2.2496824
13200,-2.2741027
13300,-2.5476308
13400,-2.4467688
13500,-2.2170484
13600,-2.73353
13700,-2.2250047
13800,-2.3611386
13900,-2.1803548
14000,-2.8206985
14100,-2.2639236
14200,-1.9815345
14300,-2.2476306
14400,-2.1661308
14500,-2.1274574
14600,-2.7680566
14700,-2.3296747
14800,-2.2255387
14900,-2.7520795
15000,-2.781735
15100,-2.7410767
15200,-2.095672
15300,-2.0588655
15400,-2.1431787
15500,-2.2291818
15600,-2.3510833
15700,-2.9305246
15800,-2.9375215
15900,-2.7526493
16000,-2.094863
16100,-2.2437658
16200,-2.1491842
16300,-2.1125846
16400,-2.6118937
16500,-2.1303253
16600,-2.39673
16700,-2.0661423
16800,-2.3420124
16900,-2.7617447
17000,-2.2143686
17100,-2.1557465
17200,-2.4748085
17300,-2.2168787
17400,-2.0227249
17500,-2.0437279
17600,-2.0421174
17700,-2.395805
17800,-2.0623083
17900,-1.8733357
18000,-2.1948552
18100,-2.2320352
18200,-1.9521838
18300,-2.3077345
18400,-2.0197577
18500,-1.8682234
18600,-2.5426533
18700,-2.1423562
18800,-2.7532382
18900,-1.895855
19000,-2.0277758
19100,-1.8290476
19200,-2.043715
19300,-2.0816505
19400,-2.1127954
19500,-2.561669
19600,-2.166644
19700,-2.1262457
19800,-2.6059737
19900,-2.0690308
20000,-2.0131588
20100,-2.4954479
20200,-2.3041956
20300,-1.8053181
20400,-2.4649093
20500,-2.0446272
20600,-2.1762905
20700,-2.0233457
20800,-2.2401397
20900,-2.0359812
21000,-1.9591684
21100,-2.6364365
21200,-1.9887648
21300,-2.213369
21400,-2.13807
21500,-2.5525866
21600,-2.158701
21700,-1.8776594
21800,-2.7762287
21900,-2.1189284
22000,-2.0511467
22100,-2.0423896
22200,-2.4042268
22300,-2.4505165
22400,-2.4846327
22500,-2.0956712
22600,-2.1492128
22700,-2.1485605
22800,-2.484548
22900,-2.498093
23000,-2.331672
23100,-2.2843604
23200,-1.9913303
23300,-2.475433
23400,-2.6032717
23500,-2.1819997
23600,-2.5462081
23700,-2.6795642
23800,-2.2297773
23900,-2.419168
24000,-2.1119652
24100,-1.8971138
24200,-2.244057
24300,-2.4719236
24400,-2.4453526
24500,-2.10777
24600,-1.939841
24700,-1.8945274
24800,-2.28827
24900,-2.1716137
25000,-2.6758933
25100,-2.1862824
25200,-2.4180732
25300,-2.1563833
25400,-2.2405624
25500,-1.9232961
25600,-2.1600366
25700,-2.1937134
25800,-2.1293166
25900,-2.1453588
26000,-2.0616271
26100,-2.4670782
26200,-2.186552
26300,-2.5866647
26400,-2.4824371
26500,-2.422927
26600,-2.680272
26700,-2.0510862
26800,-2.0141828
26900,-2.6486685
27000,-2.2023132
27100,-2.2955968
27200,-2.5571575
27300,-2.2563646
27400,-2.9170938
27500,-2.790878
27600,-2.5881286
27700,-2.0233521
27800,-2.235843
27900,-2.4042437
28000,-2.0230503
28100,-1.944724
28200,-2.5377557
28300,-1.74566
28400,-1.8699024
28500,-2.1263506
28600,-2.082969
28700,-1.8897098
28800,-1.9858166
28900,-2.6608834
29000,-2.085921
29100,-2.6961884
29200,-2.0490618
29300,-2.3260117
29400,-2.5938435
29500,-2.1000757
29600,-2.1870196
29700,-2.2140822
29800,-1.8378476
29900,-2.0151057
30000,-2.1180928
30100,-2.6423087
30200,-2.168495
30300,-2.020398
30400,-2.0028815
30500,-2.1175845
30600,-2.5876625
30700,-2.1660006
30800,-2.101711
30900,-1.972356
31000,-1.9994506
31100,-2.6594229
31200,-2.5363297
31300,-2.1165688
31400,-2.3877387
31500,-2.3573544
31600,-2.0006378
31700,-2.0935857
31800,-2.387671
31900,-2.7128613
32000,-1.9206831
32100,-2.114306
32200,-2.26336
32300,-2.619981
32400,-1.7750989
32500,-2.6220615
32600,-1.9173518
32700,-2.5813076
32800,-2.0359173
32900,-2.030266
33000,-2.0051038
33100,-1.8325882
33200,-1.7668799
33300,-2.0038688
33400,-2.2380526
33500,-3.161809
33600,-1.8479562
33700,-2.365795
33800,-2.5546143
33900,-2.0452204
34000,-2.2971466
34100,-2.0309277
34200,-2.2902677
34300,-2.170235
34400,-1.9497072
34500,-1.9533561
34600,-1.940308
34700,-2.266611
34800,-2.0876055
34900,-2.4757879
35000,-1.9366051
35100,-1.8839159
35200,-2.2647588
35300,-2.037288
35400,-2.0642054
35500,-1.755872
35600,-2.6504812
35700,-2.1814423
35800,-1.942381
35900,-1.9346569
36000,-2.0594265
36100,-2.4951386
36200,-2.2502794
36300,-2.0044003
36400,-2.0846283
36500,-2.1167998
36600,-2.166455
36700,-2.1307952
36800,-2.662335
36900,-2.075856
37000,-2.6621413
37100,-1.9457086
37200,-2.0473566
37300,-2.1288934
37400,-2.093292
37500,-2.012854
37600,-2.1835282
37700,-2.1394267
37800,-2.5680292
37900,-2.746044
38000,-2.28194
38100,-2.1786973
38200,-1.8237579
38300,-2.032742
38400,-1.9627452
38500,-2.0192008
38600,-1.9977846
38700,-2.1136827
38800,-2.6809936
38900,-1.9998581
39000,-1.7764068
39100,-1.7433718
39200,-2.0564644
39300,-1.8917056
39400,-2.0798702
39500,-1.8393338
39600,-2.0008657
39700,-2.9331124
39800,-2.2403383
39900,-1.884328
40000,-1.944707
40100,-1.7727981
40200,-2.0651627
40300,-2.4345517
40400,-1.8418115
40500,-2.0001736
40600,-2.4756572
40700,-2.267512
40800,-1.9776413
40900,-2.0203557
41000,-2.0290995
41100,-1.9907546
41200,-2.5180573
41300,-1.8677276
41400,-1.9291235
41500,-1.9627309
41600,-2.0814598
41700,-2.4565606
41800,-2.438569
41900,-2.4897075
42000,-2.1282563
42100,-1.8505292
42200,-2.2049716
42300,-2.0216753
42400,-1.8235354
42500,-2.084797
42600,-2.0090117
42700,-2.2379818
42800,-2.6329923
42900,-2.4939384
43000,-2.077556
43100,-1.8271719
43200,-2.2267573
43300,-2.0738354
43400,-1.8577683
43500,-2.0658417
43600,-1.9592717
43700,-1.955374
43800,-2.2367663
43900,-2.4430153
44000,-3.0986035
44100,-2.0441587
44200,-1.8086803
44300,-1.8543819
44400,-6.171411
44500,-2.102111
44600,-1.8622779
44700,-2.2075126
44800,-1.967815
44900,-2.156058
45000,-2.0016987
45100,-2.1033328
45200,-2.112589
45300,-2.2011728
45400,-2.0433242
45500,-1.890504
45600,-2.3804748
45700,-2.3975697
45800,-1.8377426
45900,-2.2278862
46000,-2.0447886
46100,-2.028205
46200,-2.270943
46300,-2.5409586
46400,-1.9591578
46500,-2.1644857
46600,-1.843411
46700,-2.1814687
46800,-1.9768735
46900,-2.047999
47000,-2.1282754
47100,-2.5688171
47200,-2.2325544
47300,-2.3275132
47400,-2.1591904
47500,-1.8549854
47600,-2.036194
47700,-2.2732239
47800,-2.1454043
47900,-2.0561273
48000,-2.3103418
48100,-2.2473793
48200,-1.8112161
48300,-2.1241486
48400,-2.187279
48500,-2.3269758
48600,-2.116757
48700,-2.538351
48800,-1.8301381
48900,-2.4168005
49000,-2.198948
49100,-2.5028188
49200,-2.1748405
49300,-1.9568573
49400,-1.8985649
49500,-2.1740823
49600,-2.2312553
49700,-2.2961636
49800,-2.118493
49900,-2.2114048
50000,-1.8782578
50100,-2.6919749
50200,-2.0554647
50300,-1.8757161
50400,-2.0837965
50500,-2.1518128
50600,-2.0309696
50700,-2.4234514
50800,-2.426901
50900,-2.4360087
51000,-2.073276
51100,-2.1805553
51200,-2.8085773
51300,-1.9328647
51400,-2.1460738
51500,-2.6748247
51600,-2.085169
51700,-2.3240616
51800,-2.048875
51900,-1.9794357
52000,-2.788996
52100,-2.3087463
52200,-2.1262777
52300,-2.5400436
