timestep,average_reward
100,-10.7485485
200,-4.2253065
300,-10.014778
400,-8.386537
500,-10.5739355
600,-4.8889623
700,-5.4355483
800,-11.124415
900,-9.81024
1000,-4.8436656
1100,-4.5837727
1200,-8.780859
1300,-4.1590204
1400,-9.414862
1500,-3.8059258
1600,-6.758998
1700,-5.2697206
1800,-8.276122
1900,-3.5862036
2000,-7.004268
2100,-7.9849725
2200,-5.5116315
2300,-5.9184113
2400,-4.960443
2500,-9.514183
2600,-5.305465
2700,-8.696194
2800,-4.8448453
2900,-8.2188635
3000,-3.9849746
3100,-9.528751
3200,-3.5898232
3300,-2.5831037
3400,-8.513016
3500,-5.176253
3600,-9.387932
3700,-6.2161226
3800,-6.6978607
3900,-2.6465178
4000,-3.7957506
4100,-7.2423863
4200,-2.9773583
4300,-3.7505865
4400,-8.15195
4500,-6.8095217
4600,-3.179556
4700,-3.5299094
4800,-3.1010554
4900,-4.1722903
5000,-10.8411255
5100,-5.186658
5200,-9.051557
5300,-8.953816
5400,-8.73269
5500,-4.928511
5600,-4.228029
5700,-8.289331
5800,-7.503259
5900,-3.2794647
6000,-6.1789427
6100,-3.5417588
6200,-7.963849
6300,-8.710375
6400,-5.6492186
6500,-5.057743
6600,-3.8925931
6700,-9.089581
6800,-3.911139
6900,-5.0400524
7000,-7.308077
7100,-7.6114497
7200,-4.4172177
7300,-7.0655303
7400,-3.9100747
7500,-8.18165
7600,-6.6478844
7700,-3.1892788
7800,-9.772855
7900,-4.103105
8000,-5.5333576
8100,-2.9422848
8200,-11.273271
8300,-6.784242
8400,-3.222576
8500,-3.4394495
8600,-10.154468
8700,-8.232362
8800,-4.573011
8900,-7.3022523
9000,-2.7185981
9100,-3.2074604
9200,-4.2725964
9300,-4.3253284
9400,-4.676258
9500,-4.4093814
9600,-5.3910832
9700,-8.598537
9800,-4.3141146
9900,-3.395082
10000,-7.3074403
10100,-9.444291
10200,-4.324113
10300,-7.646211
10400,-5.2905164
10500,-3.4717853
10600,-4.0939913
10700,-7.707909
10800,-4.875438
10900,-3.2540925
11000,-7.9821763
11100,-6.033294
11200,-5.676789
11300,-4.04493
11400,-3.282762
11500,-3.8704102
11600,-3.3946924
11700,-10.717297
11800,-11.055015
11900,-5.6866236
12000,-4.346545
12100,-5.250258
12200,-6.313431
12300,-3.010118
12400,-5.046292
12500,-3.7537017
12600,-8.028904
12700,-4.953202
12800,-4.327398
12900,-4.44782
13000,-5.65453
13100,-5.221063
13200,-5.490896
13300,-8.426366
13400,-5.711278
13500,-4.92427
13600,-8.059939
13700,-2.7456024
13800,-4.3412786
13900,-4.522357
14000,-3.0927742
14100,-7.206859
14200,-3.6456742
14300,-4.8494616
14400,-3.294
14500,-5.1455584
14600,-6.225054
14700,-7.0482564
14800,-6.98834
14900,-5.932968
15000,-3.4457302
15100,-2.8845706
15200,-5.1548295
15300,-3.3920045
15400,-3.9522736
15500,-5.4044967
15600,-4.98456
15700,-2.6701438
15800,-3.5235183
15900,-6.689442
16000,-3.0110269
16100,-5.453568
16200,-5.572254
16300,-3.429647
16400,-4.2690334
16500,-2.9446747
16600,-4.946511
16700,-4.64151
16800,-5.183361
16900,-3.0948346
17000,-2.8045762
17100,-7.0181746
17200,-3.4496372
17300,-6.2849693
17400,-2.8686004
17500,-6.811619
17600,-3.5290136
17700,-3.2742014
17800,-6.2887444
17900,-6.650259
18000,-3.1613839
18100,-5.1124086
18200,-3.7480643
18300,-6.079278
18400,-4.3996444
18500,-5.358429
18600,-7.621418
18700,-5.0349545
18800,-6.88964
18900,-3.9136121
19000,-2.814455
19100,-3.1244445
19200,-3.1377764
19300,-3.5902426
19400,-4.9833984
19500,-3.3349204
19600,-2.6725388
19700,-6.737047
19800,-4.3880396
19900,-4.2763166
20000,-3.2734127
20100,-4.2980523
20200,-3.632343
20300,-6.232389
20400,-2.3167367
20500,-6.185314
20600,-5.1494036
20700,-3.0072722
20800,-2.9796243
20900,-4.533248
21000,-2.272835
21100,-5.6718273
21200,-3.9473662
21300,-3.5205467
21400,-4.1901774
21500,-5.3745008
21600,-5.2178583
21700,-5.260756
21800,-6.343135
21900,-2.6291883
22000,-5.506769
22100,-7.0729823
22200,-3.4908302
22300,-4.0878673
22400,-3.7857897
22500,-2.8969028
22600,-6.015677
22700,-4.097022
22800,-3.4840252
22900,-2.7279675
23000,-3.514555
23100,-6.4966445
23200,-5.243773
23300,-4.1780086
23400,-3.2787566
23500,-4.1154485
23600,-4.3283396
23700,-5.748722
23800,-6.1392646
23900,-5.5457435
24000,-4.4997005
24100,-5.1653686
24200,-3.0966723
24300,-2.9491389
24400,-3.2882767
24500,-3.306802
24600,-3.7915697
24700,-3.636342
24800,-5.0002403
24900,-2.8624551
25000,-3.6171005
25100,-2.9601388
25200,-3.5052319
25300,-3.820036
25400,-3.7388217
25500,-4.350415
25600,-2.8392334
25700,-4.784668
25800,-2.445724
25900,-3.3287847
26000,-3.91955
26100,-3.340888
26200,-2.295555
26300,-3.6264868
26400,-3.1847334
26500,-3.20772
26600,-5.4103637
26700,-5.6296086
26800,-3.682151
26900,-2.8522708
27000,-3.2267563
27100,-3.3514328
27200,-3.3944976
27300,-3.3212693
27400,-3.6861594
27500,-2.8265052
27600,-3.5170705
27700,-4.304185
27800,-5.5848913
27900,-3.0109057
28000,-5.6273174
28100,-2.8884594
28200,-3.19011
28300,-4.1918716
28400,-2.6958659
28500,-3.0967941
28600,-3.1856098
28700,-3.1897097
28800,-3.1915936
28900,-5.8267837
29000,-4.5255876
29100,-2.3012626
29200,-4.0351214
29300,-2.4569023
29400,-3.1844692
29500,-3.8486996
29600,-3.8256435
29700,-3.9751136
29800,-5.206203
29900,-3.044194
30000,-3.2276278
30100,-3.3888853
30200,-4.120706
30300,-2.869996
30400,-2.8151662
30500,-2.298871
30600,-3.7917774
30700,-3.3402646
30800,-4.082087
30900,-3.5568392
31000,-2.5128462
31100,-3.1833205
31200,-3.9808948
31300,-2.5363586
31400,-4.7542286
31500,-2.5902166
31600,-3.3334773
31700,-3.7071488
31800,-3.8290458
31900,-2.9845502
32000,-4.0967135
32100,-2.342677
32200,-3.6187751
32300,-2.998638
32400,-3.7673514
32500,-3.7586136
32600,-3.893993
32700,-2.7368653
32800,-3.1254652
32900,-2.8587341
33000,-2.717912
33100,-3.1678262
33200,-2.7554777
33300,-3.420265
33400,-2.9865224
33500,-4.547141
33600,-5.009802
33700,-2.9130163
33800,-4.5490594
33900,-4.358231
34000,-4.5008583
34100,-5.1410885
34200,-4.4021626
34300,-3.3050294
34400,-4.6818624
34500,-3.305911
34600,-3.3415701
34700,-3.1112194
34800,-4.867601
34900,-3.16229
35000,-3.9057853
35100,-2.9854493
35200,-3.5918875
35300,-4.002204
35400,-2.8291974
35500,-3.6952994
35600,-3.4693494
35700,-2.515051
35800,-3.0831177
35900,-3.2068777
36000,-2.7253928
36100,-2.4773846
36200,-3.9052699
36300,-4.182359
36400,-3.4698575
36500,-3.1430347
36600,-2.4692376
36700,-2.4768124
36800,-3.2216818
36900,-3.2805855
37000,-3.0188525
37100,-4.617628
37200,-3.0041547
37300,-3.885197
37400,-2.7775967
37500,-3.2558231
37600,-4.348929
37700,-2.7089462
37800,-2.9035633
37900,-2.5609121
38000,-2.2767408
38100,-5.612788
38200,-3.4095325
38300,-2.9213145
38400,-3.060399
38500,-3.1170895
38600,-2.7020006
38700,-3.040642
38800,-3.2111776
38900,-4.0558577
39000,-4.0804896
39100,-2.7908065
39200,-3.4271708
39300,-3.9877708
39400,-2.4185584
39500,-3.1290097
39600,-3.5244553
39700,-3.9013968
39800,-2.8170373
39900,-2.6397173
40000,-3.4141374
40100,-3.1898968
40200,-3.9180331
40300,-3.0916097
40400,-3.8318167
40500,-2.9367237
40600,-3.457962
40700,-3.106076
40800,-4.844576
40900,-3.8132071
41000,-2.5664508
41100,-3.8134482
41200,-2.6341321
41300,-2.501609
41400,-3.0954232
41500,-3.1025205
41600,-2.825434
41700,-2.345352
41800,-2.867546
41900,-3.794564
42000,-3.8568897
42100,-3.9657943
42200,-3.3866694
42300,-2.4131238
42400,-3.4621236
42500,-3.1596534
42600,-3.1369019
42700,-3.2706902
42800,-4.0971284
42900,-2.9202936
43000,-2.5160742
43100,-2.2383752
43200,-2.202209
43300,-3.6035843
43400,-3.9146714
43500,-4.019118
43600,-2.724418
43700,-3.4610312
43800,-2.3687382
43900,-3.1900003
44000,-3.2092068
44100,-3.0378852
44200,-3.4234612
44300,-3.3121743
44400,-4.0714674
44500,-3.2323442
44600,-2.984656
44700,-3.9256988
44800,-2.677692
44900,-2.7466583
45000,-3.7805853
45100,-3.8220236
45200,-2.8969386
45300,-2.6934953
45400,-3.2390244
45500,-3.4381647
45600,-2.3965302
45700,-2.7930136
45800,-3.005548
45900,-3.5986738
46000,-2.5847037
46100,-2.5634909
46200,-3.01093
46300,-2.9024792
46400,-2.4214604
46500,-2.7320406
46600,-2.0522718
46700,-2.6515718
46800,-2.6789281
46900,-3.2748601
47000,-3.0507123
47100,-3.170446
47200,-2.9931612
47300,-2.8533041
47400,-2.5202827
47500,-3.1092746
47600,-3.185054
47700,-3.3733616
47800,-3.6943655
47900,-2.593167
48000,-3.1669483
48100,-2.9795797
48200,-3.082827
48300,-2.6263962
48400,-3.3380435
48500,-3.3363855
48600,-2.8682792
48700,-2.720569
48800,-2.350111
48900,-2.6179547
49000,-2.8741996
49100,-3.032511
49200,-2.6237872
49300,-2.731752
49400,-3.4268432
49500,-2.9919915
49600,-3.2177055
49700,-2.2161376
49800,-3.145717
49900,-2.101502
50000,-3.0217361
50100,-2.9516654
50200,-2.6623065
50300,-2.4767377
50400,-2.9669242
50500,-2.9441943
50600,-3.4040809
50700,-2.293416
50800,-2.8557432
50900,-2.8690233
51000,-2.9554844
51100,-3.0124772
51200,-2.3808384
51300,-3.1855814
51400,-3.2964094
51500,-2.6519892
51600,-2.7863662
51700,-2.953879
51800,-3.5047157
51900,-2.054096
52000,-2.0912614
52100,-3.0690322
52200,-2.9266024
52300,-2.8511255
52400,-2.4073648
52500,-2.385171
52600,-3.104793
52700,-2.7311075
52800,-2.6077256
52900,-2.673257
53000,-2.3818178
53100,-2.1952093
53200,-3.664509
53300,-3.072418
53400,-2.5702538
53500,-2.874795
53600,-3.5071695
53700,-2.7988632
53800,-2.4964132
53900,-1.9561136
54000,-2.6508753
54100,-2.313453
54200,-2.5122185
54300,-2.831843
54400,-2.7939293
54500,-3.0391192
54600,-2.7633908
54700,-2.87797
54800,-2.769646
54900,-2.6000047
55000,-2.552481
55100,-2.688291
55200,-2.5491073
55300,-2.0870724
55400,-2.3387399
55500,-2.4046128
55600,-3.1299577
55700,-2.2330565
55800,-2.4901443
55900,-2.8370283
56000,-3.083811
56100,-2.9490042
56200,-2.711251
56300,-2.8900506
56400,-2.8847222
56500,-3.6715968
56600,-3.2239327
56700,-2.6920524
56800,-2.7965817
56900,-2.9867077
57000,-2.7461061
57100,-2.6664934
57200,-2.0684452
57300,-2.7893658
57400,-2.2637239
57500,-3.1433084
57600,-2.4885702
57700,-2.1740313
57800,-3.1111975
57900,-2.7600079
58000,-2.8229563
58100,-3.364697
58200,-2.3138618
58300,-2.8528664
58400,-2.8385897
58500,-3.316564
58600,-2.2759335
58700,-2.5326529
58800,-2.6918447
58900,-2.6336493
59000,-3.263114
59100,-2.342864
59200,-2.0256398
59300,-2.262756
59400,-2.9489846
59500,-2.4236267
59600,-2.7912567
59700,-2.71412
59800,-2.6952276
