timestep,average_reward
100,-8.174585
200,-5.9929137
300,-11.947446
400,-5.9929137
500,-12.440945
600,-11.371788
700,-6.172584
800,-7.9716463
900,-8.98286
1000,-10.051365
1100,-9.871095
1200,-11.009975
1300,-10.617025
1400,-9.013046
1500,-5.0173273
1600,-9.409867
1700,-4.786118
1800,-7.725758
1900,-4.0058656
2000,-8.57205
2100,-7.5646996
2200,-6.5838714
2300,-3.1917996
2400,-2.4605563
2500,-3.0810935
2600,-5.463784
2700,-40.749504
2800,-139.30614
2900,-140.10764
3000,-138.31943
3100,-140.19164
3200,-139.28601
3300,-139.28624
3400,-141.56477
3500,-145.27946
3600,-140.69423
3700,-145.68364
3800,-145.54063
3900,-140.06741
4000,-141.5648
4100,-139.06087
4200,-138.80666
4300,-139.28618
4400,-138.80527
4500,-127.6048
4600,-6.686474
4700,-5.5566554
4800,-4.3967714
4900,-2.5335197
5000,-4.037589
5100,-2.9676294
5200,-2.1596253
5300,-3.2695396
5400,-2.0171745
5500,-2.0137937
5600,-2.526584
5700,-2.0728405
5800,-2.1011584
5900,-2.8612323
6000,-2.065352
6100,-3.6159458
6200,-3.5452108
6300,-2.5089848
6400,-4.4453087
6500,-5.1997533
6600,-5.814517
6700,-4.8052087
6800,-6.034782
6900,-2.8922925
7000,-5.450487
7100,-6.5191374
7200,-3.1820457
7300,-7.2648234
7400,-7.361503
7500,-6.6534467
7600,-3.2945404
7700,-7.129109
7800,-3.7449157
7900,-6.1505933
8000,-3.5439413
8100,-3.587057
8200,-3.617211
8300,-7.583448
8400,-8.195755
8500,-7.9360003
8600,-7.570008
8700,-8.605596
8800,-6.971033
8900,-7.037329
9000,-8.594481
9100,-4.0719323
9200,-4.116476
9300,-7.4864593
9400,-9.186327
9500,-9.717495
9600,-8.714321
9700,-4.346254
9800,-8.887463
9900,-4.7988772
10000,-8.025169
10100,-10.219677
10200,-8.746289
10300,-4.905039
10400,-9.1161785
10500,-4.5981426
10600,-4.624632
10700,-8.238443
10800,-10.350106
10900,-4.726846
11000,-10.429933
11100,-9.978753
11200,-9.427499
11300,-10.647922
11400,-8.507349
11500,-9.629663
11600,-10.798519
11700,-10.146307
11800,-11.124872
11900,-5.078313
12000,-5.0864854
12100,-11.645134
12200,-4.864389
12300,-9.568977
12400,-5.1416774
12500,-9.652399
12600,-10.4740715
12700,-12.270137
12800,-9.617423
12900,-11.391636
13000,-5.4677863
13100,-9.591077
13200,-4.832095
13300,-12.176645
13400,-12.094758
13500,-4.7264557
13600,-9.150879
13700,-11.9185295
13800,-9.032706
13900,-5.2053394
14000,-8.913261
14100,-8.859992
14200,-10.866988
14300,-10.560144
14400,-4.5614023
14500,-11.306116
14600,-11.544128
14700,-4.8391542
14800,-10.354579
14900,-8.749838
15000,-9.977275
15100,-9.986416
15200,-5.1625047
15300,-9.740059
15400,-5.159866
15500,-5.157283
15600,-11.863128
15700,-11.843405
15800,-11.848705
15900,-11.698453
16000,-4.3388333
16100,-10.395251
16200,-8.576827
16300,-10.52864
16400,-11.752035
16500,-10.841962
16600,-8.306809
16700,-4.4873853
16800,-9.770001
16900,-9.73231
17000,-9.961313
17100,-9.244388
17200,-4.1130476
17300,-10.264608
17400,-8.714112
17500,-4.7041574
17600,-4.697076
17700,-9.618082
17800,-4.2129903
17900,-9.260711
18000,-8.818208
18100,-9.208691
18200,-9.407569
18300,-4.1231265
18400,-7.6512756
18500,-4.0983253
18600,-8.298709
18700,-9.762093
18800,-4.0114574
18900,-4.0571585
19000,-4.025293
19100,-9.146857
19200,-7.4121537
19300,-3.8474133
19400,-9.034575
19500,-8.300981
19600,-4.1727896
19700,-4.140093
19800,-9.383775
19900,-4.09114
20000,-3.7923095
20100,-3.768465
20200,-6.943235
20300,-9.139597
20400,-7.595149
20500,-6.831669
20600,-8.452817
20700,-8.879556
20800,-6.7174554
20900,-8.755633
21000,-3.6545708
21100,-7.3110876
21200,-7.9644604
21300,-7.271927
21400,-3.492286
21500,-6.4954243
21600,-3.3608432
21700,-7.1245728
21800,-3.339486
21900,-8.330477
22000,-7.035607
22100,-8.4329195
22200,-3.5264404
22300,-3.5212598
22400,-3.499335
22500,-6.830769
22600,-6.1371784
22700,-3.2466707
22800,-3.691052
22900,-3.3412125
23000,-8.088037
23100,-3.4427967
23200,-3.2081778
23300,-3.6388743
23400,-6.01969
23500,-7.732563
23600,-5.978431
23700,-3.6067004
23800,-7.1569676
23900,-3.2534027
24000,-7.8855567
24100,-5.8847237
24200,-7.221446
24300,-6.8277764
24400,-7.7983065
24500,-6.4161243
24600,-3.5113928
