timestep,average_reward
100,-9.377672
200,-129.43428
300,-145.77843
400,-140.80153
500,-141.5648
600,-57.82477
700,-2.2656307
800,-3.4256203
900,-3.6731803
1000,-3.5078363
1100,-1.9861641
1200,-1.9448994
1300,-2.7378445
1400,-1.907373
1500,-3.1795514
1600,-2.792581
1700,-2.678491
1800,-2.8811767
1900,-2.6196256
2000,-1.9354768
2100,-1.774583
2200,-3.0001173
2300,-2.1055026
2400,-3.0114005
2500,-2.723808
2600,-2.945715
2700,-3.0483518
2800,-3.5200393
2900,-1.8235561
3000,-3.413329
3100,-1.9693238
3200,-1.7925435
3300,-1.9723756
3400,-3.7585416
3500,-3.927569
3600,-3.5673885
3700,-3.7342176
3800,-2.0612571
3900,-3.107291
4000,-3.056682
4100,-1.8075233
4200,-2.8584118
4300,-3.3011074
4400,-3.129136
4500,-2.901174
4600,-3.0241456
4700,-3.426311
4800,-3.1281626
4900,-3.6499364
5000,-3.072648
5100,-2.2241354
5200,-2.9006438
5300,-2.7888203
5400,-3.2647564
5500,-3.8851492
5600,-3.1254377
5700,-3.6915102
5800,-3.689064
5900,-1.8689771
6000,-3.7555325
6100,-2.0394392
6200,-3.1032271
6300,-3.50262
6400,-3.6673777
6500,-1.9886451
6600,-3.099966
6700,-1.8591454
6800,-3.2132244
6900,-3.6223822
7000,-3.639605
7100,-3.2651215
7200,-3.6441038
7300,-1.8000407
7400,-1.7798793
7500,-2.2341352
7600,-2.1055474
7700,-3.304046
7800,-3.7938318
7900,-1.7065535
8000,-4.2848554
8100,-2.0393136
8200,-3.1835873
8300,-3.1609392
8400,-3.802289
8500,-3.9741986
8600,-1.7082704
8700,-3.1610072
8800,-3.8219995
8900,-3.2571495
9000,-3.8678908
9100,-2.0017524
9200,-3.315486
9300,-4.0268984
9400,-2.0249102
9500,-1.7707721
9600,-4.5478506
9700,-4.0599217
9800,-4.2969966
9900,-3.6326828
10000,-3.772554
10100,-1.8284258
10200,-4.43205
10300,-1.6920214
10400,-4.2897663
10500,-1.6573595
10600,-1.7608582
10700,-4.1193986
10800,-4.3910656
10900,-4.338206
11000,-4.5144386
11100,-4.9668665
11200,-3.9779892
11300,-4.5589175
11400,-4.456258
11500,-1.9143277
11600,-4.5719457
11700,-4.1601844
11800,-2.2581053
11900,-2.4995353
12000,-2.2036932
12100,-2.5792441
12200,-5.4135146
12300,-2.7200284
12400,-4.9734287
12500,-4.1314807
12600,-2.3319209
12700,-4.59908
12800,-4.0566664
12900,-2.59261
13000,-4.1398444
13100,-2.248681
13200,-2.524168
13300,-3.8251002
13400,-4.4258327
13500,-2.2132502
13600,-3.7841108
13700,-3.588862
13800,-2.1602721
13900,-4.45803
14000,-2.444219
14100,-3.691136
14200,-4.2992053
14300,-2.13184
14400,-4.177725
14500,-3.7546866
14600,-2.147336
14700,-2.1179872
14800,-3.6542838
14900,-2.204954
15000,-3.823426
15100,-2.288946
15200,-2.366682
15300,-2.283335
15400,-1.8212385
15500,-2.2565107
15600,-3.675586
15700,-5.1083508
15800,-3.834322
15900,-3.504839
16000,-3.8517618
16100,-1.7525312
16200,-4.3266478
16300,-3.8370697
16400,-4.409642
16500,-3.6407151
16600,-1.7814707
16700,-1.9396315
16800,-4.6108723
16900,-1.9616405
17000,-1.7746418
17100,-5.400303
17200,-3.8221815
17300,-4.3737645
17400,-3.5748641
17500,-3.392736
17600,-4.307704
17700,-1.6711545
17800,-4.008737
17900,-3.95746
18000,-4.006624
18100,-4.626257
18200,-4.8106313
18300,-4.7099485
18400,-3.551545
18500,-1.9780463
18600,-4.2979236
18700,-4.956262
18800,-4.9360104
18900,-4.8399296
19000,-3.6195178
19100,-4.9020944
19200,-3.530956
19300,-1.7383019
19400,-5.4966187
19500,-5.5896287
19600,-3.795546
19700,-5.816092
19800,-4.84084
19900,-4.1602874
20000,-3.9321823
20100,-5.016356
20200,-4.266775
20300,-5.0602937
20400,-3.8074152
20500,-5.3337092
20600,-2.1755557
20700,-2.1474445
20800,-5.132522
20900,-1.9304466
21000,-2.1224728
21100,-4.655218
21200,-2.0363932
21300,-5.374405
21400,-2.0970128
21500,-2.0626254
21600,-4.1431365
21700,-4.7775064
21800,-3.714882
21900,-3.7385871
22000,-3.5704772
22100,-3.535568
22200,-4.201651
22300,-2.0040329
22400,-3.8603272
22500,-4.159632
22600,-4.418038
22700,-4.7626343
22800,-5.1331663
22900,-2.226335
23000,-3.7088177
23100,-4.2216496
23200,-2.0200837
23300,-2.264524
23400,-4.1680117
23500,-3.8868985
23600,-3.5070727
23700,-2.064875
23800,-3.8181581
23900,-2.038774
24000,-4.40422
24100,-1.9893286
24200,-4.6850247
24300,-4.7781787
24400,-3.8009655
24500,-3.734635
24600,-4.283959
24700,-4.0992327
24800,-3.6928747
24900,-1.9995395
25000,-3.7761712
25100,-4.066361
25200,-3.591215
25300,-4.690948
25400,-1.9682117
25500,-4.8795013
25600,-4.483014
25700,-3.7738159
25800,-5.1659703
25900,-4.8430595
26000,-4.2049932
26100,-4.5528655
26200,-2.1220322
26300,-1.9726791
26400,-4.244828
26500,-4.550286
26600,-3.6690252
26700,-4.836482
26800,-1.9598356
26900,-1.9477257
27000,-4.4843907
27100,-2.101628
27200,-2.0078642
27300,-2.1420534
27400,-4.0711265
27500,-4.6788325
27600,-4.996336
27700,-2.2663016
27800,-1.9563155
27900,-4.4526157
28000,-2.0015442
28100,-3.5854852
28200,-5.041359
28300,-4.513571
28400,-2.1176765
28500,-4.4177804
28600,-5.0074053
28700,-1.9198245
28800,-4.8985143
28900,-4.5589433
29000,-4.32625
29100,-2.108332
29200,-2.098233
29300,-5.04651
29400,-2.1743286
29500,-1.9482075
29600,-4.1896343
29700,-1.987934
29800,-3.500243
29900,-4.2805805
30000,-4.1024265
30100,-3.8235157
30200,-1.9253901
30300,-2.0868442
30400,-4.129807
30500,-3.9123466
30600,-3.5146518
30700,-2.1095312
30800,-4.913521
30900,-2.1203198
31000,-4.646982
31100,-4.6916223
31200,-5.1992054
31300,-1.9424673
31400,-1.9552786
31500,-4.164007
31600,-1.9361836
31700,-1.8905121
31800,-3.400237
31900,-1.9197376
32000,-1.9089109
32100,-3.2408407
32200,-3.506252
32300,-3.2109885
32400,-2.016035
32500,-1.9184674
32600,-2.0164433
32700,-3.1727107
32800,-1.8655468
32900,-3.3335497
33000,-2.7802112
33100,-1.8436688
33200,-3.1711872
33300,-3.8479135
33400,-2.798076
33500,-2.6167312
33600,-2.8169265
33700,-3.3623552
33800,-3.1199534
33900,-2.538356
34000,-2.6753836
34100,-3.116475
34200,-2.919969
34300,-3.5655744
34400,-5.0785527
34500,-3.099032
34600,-4.878653
34700,-4.435204
34800,-3.8264437
34900,-1.8658378
35000,-1.8857923
35100,-2.8629797
35200,-1.8396144
35300,-2.5828614
35400,-1.6996571
35500,-2.772329
35600,-4.0821586
35700,-3.5738502
35800,-3.1667433
35900,-4.328418
36000,-3.0156748
36100,-3.1003876
36200,-3.3548188
36300,-2.8188026
36400,-1.9494132
36500,-3.3596253
36600,-2.1109595
36700,-3.1060362
36800,-2.5008729
36900,-3.7415223
37000,-3.2578928
37100,-2.5884185
37200,-3.408072
37300,-2.675426
37400,-2.5700474
37500,-2.6945453
37600,-3.3322747
37700,-3.4882576
37800,-3.232966
37900,-3.058201
38000,-2.9410338
38100,-4.304033
38200,-3.3371625
38300,-2.2441459
38400,-2.4005175
38500,-3.7623937
38600,-3.6006832
38700,-2.874795
38800,-2.8738205
38900,-2.6939423
39000,-3.1104074
39100,-3.0573492
39200,-3.3628128
39300,-3.4356322
39400,-2.8672845
39500,-2.702498
39600,-4.3794346
39700,-2.6798773
39800,-2.662224
39900,-3.118728
40000,-3.2171881
40100,-3.2237418
40200,-3.681723
40300,-4.5585737
40400,-4.1517544
40500,-4.369597
40600,-2.5212367
40700,-4.0018015
40800,-2.188438
40900,-2.577107
41000,-3.2404816
41100,-3.5735106
41200,-4.0950484
41300,-2.3766756
41400,-2.6188757
41500,-2.1074405
41600,-2.3317978
41700,-2.8106048
41800,-2.266579
41900,-4.6555586
42000,-2.0794675
42100,-1.8455951
42200,-1.9680088
42300,-2.1708412
42400,-3.661539
42500,-2.079582
42600,-3.964068
